2018-06-03 16:08:59 [INFO] | | OPEN | HIGH | LOW | CLOSE | LAST PRICE | VAL BUY | VAL SELL |
2018-06-03 19:15:33 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394083.0 |
2018-06-03 19:16:33 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394079.9 |
2018-06-03 19:17:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394075.7 |
2018-06-03 19:18:34 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394073.7 |
2018-06-03 19:19:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394071.6 |
2018-06-03 19:20:35 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394080.9 |
2018-06-03 19:21:38 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394070.0 |
2018-06-03 19:22:37 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394066.8 |
2018-06-03 19:23:39 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394062.9 |
2018-06-03 19:25:43 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394061.8 |
2018-06-03 19:26:47 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394062.9 |
2018-06-03 19:27:45 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385200.0 | 394065.0 |
2018-06-03 19:28:47 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385201.0 | 394061.8 |
2018-06-03 19:33:54 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385201.0 | 394060.8 |
2018-06-03 19:35:56 [INFO] | RESUMEN | 373069.0 | 398737.0 | 373057.0 | 394199.0 | 394199.0 | 385201.0 | 394061.8 |
