2018-06-21 14:05:33 [INFO] | | OPEN | HIGH | LOW | CLOSE | LAST PRICE | BUY | SELL |
2018-06-21 19:50:03 [INFO] | RESUMEN | 4349298.0 | 4399999.0 | 4295000.0 | 4383997.0 | 4354000.0 |  |  | 
2018-06-21 19:50:18 [INFO] | RESUMEN | 4349298.0 | 4399999.0 | 4295000.0 | 4383997.0 | 4383997.0 |  |  | 
2018-06-21 20:19:30 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4382999.0 | 4382999.0 | 4383997.0 |  |  | 
2018-06-21 20:19:37 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4382999.0 | 4382999.0 | 4382999.0 |  |  | 
2018-06-21 20:24:11 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4382998.0 | 4382998.0 | 4382999.0 | BUY |  | 
2018-06-21 20:24:39 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4382998.0 | 4382998.0 | 4382998.0 |  |  | 
2018-06-21 20:25:40 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4382998.0 | 4382998.0 | 4311000.0 |  |  | 
2018-06-21 20:25:43 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4311000.0 | 4311000.0 | 4311000.0 | BUY |  | 
2018-06-21 20:45:06 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4310001.0 | 4310001.0 | 4311000.0 | BUY |  | 
2018-06-21 20:45:56 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4310001.0 | 4310001.0 | 4310001.0 |  |  | 
2018-06-21 21:24:56 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4310001.0 | 4374988.0 | 4310001.0 |  |  | 
2018-06-21 21:25:19 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4310001.0 | 4374988.0 | 4374988.0 |  |  | 
2018-06-21 21:27:07 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4308270.0 | 4308270.0 | 4374988.0 | BUY |  | 
2018-06-21 21:27:09 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4308270.0 | 4374999.0 | 4374988.0 |  |  | 
2018-06-21 21:27:19 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4308270.0 | 4374999.0 | 4374999.0 |  |  | 
2018-06-21 21:30:54 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4300000.0 | 4300000.0 | 4374999.0 | BUY |  | 
2018-06-21 21:31:22 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4300000.0 | 4300000.0 | 4300000.0 |  |  | 
2018-06-21 21:46:00 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4299000.0 | 4300000.0 | BUY |  | 
2018-06-21 21:46:31 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4299000.0 | 4299000.0 |  |  | 
2018-06-21 21:47:51 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4349998.0 | 4299000.0 |  |  | 
2018-06-21 21:48:33 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4349998.0 | 4349998.0 |  |  | 
2018-06-21 21:48:59 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4299000.0 | 4349998.0 | BUY |  | 
2018-06-21 21:49:36 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4299000.0 | 4299000.0 | 4299000.0 |  |  | 
2018-06-21 21:56:28 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290050.0 | 4290050.0 | 4299000.0 | BUY |  | 
2018-06-21 21:56:40 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290050.0 | 4290050.0 | 4290050.0 |  |  | 
2018-06-21 21:59:03 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4290000.0 | 4290050.0 | BUY |  | 
2018-06-21 21:59:43 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4290000.0 | 4290000.0 |  |  | 
2018-06-21 22:13:35 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4348979.0 | 4290000.0 |  |  | 
2018-06-21 22:13:53 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4348979.0 | 4348979.0 |  |  | 
2018-06-21 22:28:51 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4290000.0 | 4348979.0 | BUY |  | 
2018-06-21 22:29:02 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4290000.0 | 4290000.0 |  |  | 
2018-06-21 22:48:18 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4290000.0 | 4290000.0 | 4200200.0 |  |  | 
2018-06-21 22:48:23 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4200200.0 | 4200200.0 | BUY |  | 
2018-06-21 23:01:05 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4201500.0 | 4200200.0 |  |  | 
2018-06-21 23:01:30 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4201500.0 | 4201500.0 |  |  | 
2018-06-21 23:30:50 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4299902.0 | 4201500.0 |  |  | 
2018-06-21 23:30:55 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4299902.0 | 4299902.0 |  |  | 
2018-06-22 00:39:15 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4300000.0 | 4299902.0 |  |  | 
2018-06-22 00:39:37 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4300000.0 | 4300000.0 |  |  | 
2018-06-22 00:45:35 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4201503.0 | 4300000.0 | BUY |  | 
2018-06-22 00:45:39 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4200200.0 | 4201503.0 | 4201503.0 |  |  | 
2018-06-22 08:47:18 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4100000.0 | 4100000.0 | BUY |  | 
2018-06-22 08:51:57 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4155151.7 | 4100000.0 |  |  | 
2018-06-22 08:52:17 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4155151.7 | 4155151.7 |  |  | 
2018-06-22 09:13:34 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4155151.7 | 4140284.05 |  |  | 
2018-06-22 09:13:36 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4140284.05 | 4140284.05 | BUY |  | 
2018-06-22 09:22:25 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4139972.85 | 4140284.05 |  |  | 
2018-06-22 09:22:38 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4139972.85 | 4139972.85 |  |  | 
2018-06-22 09:26:30 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4139897.0 | 4139972.85 |  |  | 
2018-06-22 09:26:43 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4139897.0 | 4139897.0 |  |  | 
2018-06-22 09:29:16 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4100002.0 | 4139897.0 | BUY |  | 
2018-06-22 09:29:41 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4100002.0 | 4100002.0 |  |  | 
2018-06-22 09:32:04 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4100000.0 | 4100002.0 |  |  | 
2018-06-22 09:32:45 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4100000.0 | 4100000.0 | 4100000.0 |  |  | 
2018-06-22 09:32:52 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4100000.0 | BUY |  | 
2018-06-22 09:33:44 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4000000.0 |  |  | 
2018-06-22 09:41:02 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4039072.3 | 4000000.0 |  |  | 
2018-06-22 09:41:49 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4039072.3 | 4039072.3 |  |  | 
2018-06-22 09:47:38 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000001.0 | 4039072.3 | BUY |  | 
2018-06-22 09:47:53 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000001.0 | 4000001.0 |  |  | 
2018-06-22 09:52:57 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000001.0 | 4000000.0 |  |  | 
2018-06-22 09:53:00 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4000000.0 |  |  | 
2018-06-22 10:07:20 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4038817.52 | 4000000.0 |  |  | 
2018-06-22 10:08:04 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4038817.52 | 4038817.52 |  |  | 
2018-06-22 10:10:33 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4039319.31 | 4038817.52 |  |  | 
2018-06-22 10:11:07 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4039319.31 | 4039319.31 |  |  | 
2018-06-22 10:18:04 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4044875.74 | 4039319.31 |  |  | 
2018-06-22 10:18:12 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4044875.74 | 4044875.74 |  |  | 
2018-06-22 10:24:25 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4044875.74 | BUY |  | 
2018-06-22 10:25:14 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4000000.0 |  |  | 
2018-06-22 10:36:33 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4040000.0 | 4000000.0 |  |  | 
2018-06-22 10:37:18 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4040000.0 | 4040000.0 |  |  | 
2018-06-22 10:37:24 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4040000.0 | BUY |  | 
2018-06-22 10:38:19 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 4000000.0 |  |  | 
2018-06-22 10:40:21 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 4000000.0 | 4000000.0 | 3918248.0 |  |  | 
2018-06-22 10:40:24 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 3918248.0 | 3918248.0 | BUY |  | 
2018-06-22 10:41:46 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4019517.7 | 3918248.0 |  |  | 
2018-06-22 10:42:22 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4019517.7 | 4019517.7 |  |  | 
2018-06-22 10:58:49 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4018000.0 | 4019517.7 |  |  | 
2018-06-22 10:59:32 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4018000.0 | 4018000.0 |  |  | 
2018-06-22 10:59:55 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4017980.0 | 4018000.0 |  |  | 
2018-06-22 11:00:36 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4017980.0 | 4050651.13 |  |  | 
2018-06-22 11:00:38 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4050651.13 | 4050651.13 |  |  | 
2018-06-22 11:16:42 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4050651.13 | 3918405.0 |  |  | 
2018-06-22 11:16:45 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 3918405.0 | 3918405.0 | BUY |  | 
2018-06-22 11:39:58 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 3918405.0 | 3918502.0 |  |  | 
2018-06-22 11:40:01 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 3918502.0 | 3918502.0 |  |  | 
2018-06-22 11:55:12 [INFO] | RESUMEN | 4382999.0 | 4382999.0 | 3918248.0 | 4072169.0 | 4072169.0 |  |  | 
